start_station_id,start_station_name,Outflow,Inflow,Net_Balance,Total_Volume
6134.13,44 St & Greenpoint Ave,8210.0,7684,526.0,15894.0
6137.04,5 St & 51 Ave,14184.0,14352,-168.0,28536.0
6138.02,Martense Ave & 108 St,1431.0,1557,-126.0,2988.0
6138.07,108 St & 52 Ave,2295.0,2541,-246.0,4836.0
6140.05,W 21 St & 6 Ave,168180.0,168736,-556.0,336916.0
6141.02,72 St & Woodside Ave,2856.0,2657,199.0,5513.0
6143.01,36 St & 47 Ave,2793.0,2741,52.0,5534.0
6143.05,39 St & 47 Ave,6602.0,6630,-28.0,13232.0
6146.01,99 St & 50 Ave,912.0,968,-56.0,1880.0
6148.02,W 17 St & 8 Ave,41531.0,41360,171.0,82891.0
6149.02,65 Pl & Woodside Ave,3152.0,3108,44.0,6260.0
6151.03,47 Ave & 31 St,6144.0,6181,-37.0,12325.0
6155.03,Corona Ave & 92 St,2605.0,2629,-24.0,5234.0
6157.04,10 Ave & W 14 St,81487.0,81789,-302.0,163276.0
6158.02,Queens Blvd & 56 St,3697.0,3619,78.0,7316.0
6158.06,57 St & 43 Ave,3250.0,3209,41.0,6459.0
6164.09,Lexington Ave & E 29 St,45081.0,44104,977.0,89185.0
6165.06,Whitney Ave & Ketcham Pl,2549.0,2586,-37.0,5135.0
6167.03,51 St & Queens Blvd,3398.0,2900,498.0,6298.0
6170.02,Vernon Blvd & 50 Ave,46282.0,46440,-158.0,92722.0
6170.09,Jackson Ave & 49 Ave,45487.0,45702,-215.0,91189.0
6171.02,111 St & 53 Ave,2721.0,2817,-96.0,5538.0
6173.08,Broadway & W 25 St,118879.0,119558,-679.0,238437.0
6174.03,79 St & Woodside Ave,3974.0,4003,-29.0,7977.0
6176.11,40 St & Queens Blvd,20445.0,19854,591.0,40299.0
6179.07,Center Blvd & 51 Ave,28108.0,28211,-103.0,56319.0
6180.05,51 Ave & Alstyne Ave,1558.0,1601,-43.0,3159.0
6182.02,W 20 St & 7 Ave,82792.0,83112,-320.0,165904.0
6183.03,Woodside Ave & 69 St,1585.0,1521,64.0,3106.0
6185.04,33 St & 47 Ave,4300.0,4276,24.0,8576.0
6185.07,33 St & Queens Blvd,8150.0,7927,223.0,16077.0
6188.04,Corona Ave & 98 St,831.0,882,-51.0,1713.0
6190.03,W 18 St & 9 Ave,22313.0,22437,-124.0,44750.0
6190.08,9 Ave & W 18 St,56812.0,57129,-317.0,113941.0
6191.04,62 St & 43 Ave,3265.0,3275,-10.0,6540.0
6191.06,61 St & Woodside Ave,15565.0,15619,-54.0,31184.0
6194.06,29 St & Skillman Ave,4101.0,4174,-73.0,8275.0
6197.08,E 33 St & 1 Ave,116981.0,117356,-375.0,234337.0
6197.11,2 Ave & E 31 St,75706.0,75166,540.0,150872.0
6198.03,Forley St & Lamont Ave,4562.0,4530,32.0,9092.0
6200.03,53 St & Roosevelt Ave,4837.0,4458,379.0,9295.0
6203.02,Jackson Ave & 46 Rd,19885.0,20137,-252.0,40022.0
6206.08,E 30 St & Park Ave S,53225.0,52125,1100.0,105350.0
6207.06,Judge St & Britton Ave,3441.0,3499,-58.0,6940.0
6209.05,43 Ave & 47 St,9123.0,7787,1336.0,16910.0
6209.08,46 St & Queens Blvd,15302.0,14569,733.0,29871.0
6212.04,48 Ave & 5 St,16629.0,17879,-1250.0,34508.0
6212.08,Vernon Blvd & 47 Rd,16909.0,17303,-394.0,34212.0
6215.04,W 25 St & 6 Ave,59246.0,59170,76.0,118416.0
6215.07,W 27 St & 6 Ave,76776.0,77146,-370.0,153922.0
6216.01,74 St & Woodside Ave,3678.0,3707,-29.0,7385.0
6218.04,39 St & Queens Blvd,5393.0,5242,151.0,10635.0
6222.04,Corona Ave & 102 St,1655.0,1709,-54.0,3364.0
6224.03,W 22 St & 8 Ave,68874.0,69264,-390.0,138138.0
6224.05,W 20 St & 8 Ave,65669.0,66097,-428.0,131766.0
6224.06,8 Ave & W 24 St,36996.0,36360,636.0,73356.0
6225.03,41 Ave & 67 St,2256.0,2175,81.0,4431.0
6227.02,31 St & Thomson Ave,6768.0,6543,225.0,13311.0
6230.02,1 Ave & E 38 St,93410.0,93775,-365.0,187185.0
6230.04,FDR Drive & E 35 St,70731.0,69102,1629.0,139833.0
6231.01,46 Ave & Junction Blvd,2133.0,2168,-35.0,4301.0
6233.04,Pier 61 at Chelsea Piers,148662.0,148927,-265.0,297589.0
6233.05,W 16 St & The High Line,63674.0,63739,-65.0,127413.0
6234.03,Woodside Ave & Roosevelt Ave,6879.0,6892,-13.0,13771.0
6234.04,Woodside Ave & 60 St,3110.0,3020,90.0,6130.0
6234.08,59 St & 41 Ave,1114.0,1165,-51.0,2279.0
6237.01,47 Ave & Skillman Ave,1961.0,2025,-64.0,3986.0
6239.08,E 31 St & 3 Ave,81639.0,79972,1667.0,161611.0
6240.05,Elmhurst Ave & Forley St,3207.0,3222,-15.0,6429.0
6242.1,51 St & 43 Ave,252.0,2530,-2278.0,2782.0
6242.10,51 St & 43 Ave,8057.0,3929,4128.0,11986.0
6245.08,46 Rd & 11 St,10657.0,10847,-190.0,21504.0
6248.08,5 Ave & E 30 St,74591.0,74725,-134.0,149316.0
6249.02,41 Ave & 80 St,4276.0,4270,6.0,8546.0
6251.06,43 Ave & 42 St,9561.0,9295,266.0,18856.0
6254.06,Center Blvd & 48 Ave,16979.0,17099,-120.0,34078.0
6255.02,49 Ave & 108 St,1297.0,1364,-67.0,2661.0
6257.03,W 24 St & 7 Ave,106106.0,106553,-447.0,212659.0
6257.06,W 27 St & 7 Ave,87120.0,87534,-414.0,174654.0
6258.02,72 St & Broadway,9312.0,9408,-96.0,18720.0
6258.03,72 St & 41 Ave,2654.0,2308,346.0,4962.0
6260.04,36 St & Queens Blvd,6711.0,6669,42.0,13380.0
6264.06,National St & 45 Ave,1450.0,1493,-43.0,2943.0
6266.06,9 Ave & W 22 St,80440.0,81285,-845.0,161725.0
6267.08,65 St & Roosevelt Ave,3747.0,3399,348.0,7146.0
6273.03,Case St & 94 St,2001.0,1970,31.0,3971.0
6276.02,Woodside Ave & 55 St,2901.0,2852,49.0,5753.0
6276.05,Skillman Ave & 54 St,5438.0,5271,167.0,10709.0
6278.05,Davis St & Jackson Ave,26863.0,27179,-316.0,54042.0
6280.12,E 32 St & Park Ave,82591.0,81737,854.0,164328.0
6281.01,Gleane St & Britton Ave,1613.0,1636,-23.0,3249.0
6283.05,48 St & Skillman Ave,9419.0,9000,419.0,18419.0
6286.02,46 Ave & 5 St,44628.0,45094,-466.0,89722.0
6287.02,111 St & 49 Ave,3467.0,3520,-53.0,6987.0
6289.06,Broadway & W 29 St,103283.0,103277,6.0,206560.0
6290.06,41 Ave & 77 St,8727.0,8776,-49.0,17503.0
6290.13,79 St & Roosevelt Ave,3868.0,3879,-11.0,7747.0
6292.03,43 Ave & 40 St,6438.0,6360,78.0,12798.0
6295.07,47 Ave & 104 St,1342.0,1369,-27.0,2711.0
6297.07,8 Ave & W 27 St,49911.0,49875,36.0,99786.0
6297.08,W 25 St & 8 Ave,39922.0,40027,-105.0,79949.0
6298.04,69 St & 38 Ave,3101.0,2744,357.0,5845.0
6300.04,Skillman Ave & 43 Ave,8620.0,8691,-71.0,17311.0
6303.02,1 Ave & E 42 St,29469.0,28747,722.0,58216.0
6304.04,98 St & 41 Ave,2334.0,2320,14.0,4654.0
6306.01,W 20 St & 10 Ave,50452.0,50713,-261.0,101165.0
6306.06,W 22 St & 10 Ave,89731.0,89983,-252.0,179714.0
6306.07,W 20 St & 11 Ave,33269.0,33524,-255.0,66793.0
6307.07,61 St & 39 Ave,14990.0,15034,-44.0,30024.0
6310.06,27 St & Hunter St,29302.0,29480,-178.0,58782.0
6313.1,Lexington Ave & E 36 St,1434.0,48,1386.0,1482.0
6313.10,Lexington Ave & E 36 St,55380.0,56788,-1408.0,112168.0
6314.02,Elmhurst Ave & Roosevelt Ave,6382.0,6377,5.0,12759.0
6314.09,Benham St & Roosevelt Ave,1034.0,941,93.0,1975.0
6316.05,39 Dr & 52 St,7678.0,7523,155.0,15201.0
6319.01,45 Rd & 11 St,10683.0,10997,-314.0,21680.0
6319.03,44 Dr & 21 St,26081.0,26323,-242.0,52404.0
6319.04,11 St & 44 Rd,11327.0,11450,-123.0,22777.0
6319.07,45 Ave & 21 St,15416.0,15590,-174.0,31006.0
6322.01,E 33 St & 5 Ave,63761.0,62854,907.0,126615.0
6323.04,84 St & Roosevelt Ave,5684.0,5696,-12.0,11380.0
6323.11,Ithaca St & Baxter Ave,7808.0,7813,-5.0,15621.0
6325.01,43 St & Skillman Ave,6950.0,6919,31.0,13869.0
6329.06,47 Ave & 109 St,1096.0,1176,-80.0,2272.0
6331.01,W 31 St & 7 Ave,138909.0,138964,-55.0,277873.0
6332.06,74 St & 37 Ave,17156.0,17258,-102.0,34414.0
6332.1,Broadway & 74 St,392.0,2910,-2518.0,3302.0
6332.10,Broadway & 74 St,20001.0,17631,2370.0,37632.0
6334.03,Skillman Ave & Honeywell St,3807.0,3854,-47.0,7661.0
6337.09,103 St & 41 Ave,2253.0,2333,-80.0,4586.0
6339.06,W 25 St & 9 Ave,67568.0,67667,-99.0,135235.0
6340.09,37 Ave & 63 St,3156.0,3180,-24.0,6336.0
6346.07,Warren St & Roosevelt Ave,5826.0,5858,-32.0,11684.0
6349.03,39 Ave & 56 St,3834.0,3842,-8.0,7676.0
6352.01,44 Dr & Jackson Ave,39330.0,39557,-227.0,78887.0
6356.01,87 St & Roosevelt Ave,2633.0,2631,2.0,5264.0
6358.05,48 St & Barnett Ave,3651.0,3447,204.0,7098.0
6361.03,9 St & 44 Rd,7938.0,8020,-82.0,15958.0
6364.07,6 Ave & W 33 St,118822.0,118058,764.0,236880.0
6364.1,6 Ave & W 34 St,2144.0,13889,-11745.0,16033.0
6364.10,6 Ave & W 34 St,87580.0,74542,13038.0,162122.0
6365.1,79 St & 37 Ave,205.0,2311,-2106.0,2516.0
6365.10,79 St & 37 Ave,8476.0,6404,2072.0,14880.0
6371.03,42 Ave & 108 St,1062.0,1091,-29.0,2153.0
6373.07,W 30 St & 8 Ave,52159.0,52418,-259.0,104577.0
6374.05,71 St & 37 Ave,3100.0,3020,80.0,6120.0
6379.03,1 Ave & E 44 St,29653.0,27759,1894.0,57412.0
6380.1,39 Ave & 99 St,67.0,13,54.0,80.0
6380.10,39 Ave & 99 St,2684.0,2763,-79.0,5447.0
6382.05,W 26 St & 10 Ave,54140.0,54296,-156.0,108436.0
6383.06,60 St & 37 Ave,3250.0,3271,-21.0,6521.0
6389.09,E 39 St & Lexington Ave,78498.0,76125,2373.0,154623.0
6390.05,93 St & Roosevelt Ave,1363.0,1193,170.0,2556.0
6392.02,39 Ave & 54 St,2386.0,2364,22.0,4750.0
6395.01,21 St & 43 Ave,7090.0,7152,-62.0,14242.0
6398.06,W 37 St & 5 Ave,50637.0,50276,361.0,100913.0
6398.08,E 35 St & Madison Ave,44780.0,42739,2041.0,87519.0
6399.06,86 St & 37 Ave,5843.0,5856,-13.0,11699.0
6401.01,43 St & 37 Ave,2500.0,2279,221.0,4779.0
6401.03,39 Ave & 45 St,7432.0,7381,51.0,14813.0
6405.03,43 Ave & 111 St,1139.0,1251,-112.0,2390.0
6408.08,75 St & 35 Ave,7479.0,7506,-27.0,14985.0
6414.07,Roosevelt Ave & 104 St,4863.0,4969,-106.0,9832.0
6416.06,W 29 St & 9 Ave,53332.0,53512,-180.0,106844.0
6417.04,65 St & 35 Ave,1195.0,1178,17.0,2373.0
6417.11,65 St & Broadway,3281.0,3287,-6.0,6568.0
6422.08,E 43 St & 2 Ave,38830.0,38219,611.0,77049.0
6422.09,E 44 St & 2 Ave,35397.0,34373,1024.0,69770.0
6423.03,99 St & 38 Ave,1541.0,1509,32.0,3050.0
6425.04,11 Ave & W 27 St,80393.0,80676,-283.0,161069.0
6426.05,57 St & 37 Ave,1422.0,1429,-7.0,2851.0
6429.01,Queens Plaza North & Crescent St,50928.0,51018,-90.0,101946.0
6432.08,Park Ave & E 41 St,44247.0,42686,1561.0,86933.0
6432.09,Park Ave & E 42 St,93985.0,94677,-692.0,188662.0
6432.1,E 41 St & Madison Ave (SE corner),664.0,4096,-3432.0,4760.0
6432.10,E 41 St & Madison Ave (SE corner),5440.0,2098,3342.0,7538.0
6432.11,E 40 St & Park Ave,68839.0,68491,348.0,137330.0
6432.15,Park Ave & E 40 St,11352.0,11206,146.0,22558.0
6433.01,92 St & 37 Ave,2130.0,2107,23.0,4237.0
6435.02,48 St & 37 Ave,11404.0,11734,-330.0,23138.0
6435.03,50 St & Barnett Ave,7619.0,7220,399.0,14839.0
6438.04,11 St & 43 Ave,698.0,728,-30.0,1426.0
6438.05,11 St & 43 Ave,6701.0,6611,90.0,13312.0
6441.01,Broadway & W 36 St,28941.0,27423,1518.0,56364.0
6441.02,Broadway & W 37 St,20646.0,18778,1868.0,39424.0
6441.06,W 37 St & Broadway,22362.0,21873,489.0,44235.0
6442.08,81 St & 35 Ave,7208.0,7211,-3.0,14419.0
6448.07,111 St & Roosevelt Ave,5110.0,5079,31.0,10189.0
6450.05,8 Ave & W 31 St,120053.0,120631,-578.0,240684.0
6450.12,8 Ave & W 33 St,63783.0,62982,801.0,126765.0
6451.07,34 Ave & 74 St,9757.0,9864,-107.0,19621.0
6453.02,34 St & 38 Ave,8201.0,8073,128.0,16274.0
6457.06,104 St & 38 Ave,2041.0,2098,-57.0,4139.0
6459.04,10 Ave & W 28 St,84288.0,84383,-95.0,168671.0
6459.07,W 30 St & 10 Ave,118674.0,119014,-340.0,237688.0
6460.06,62 St & 34 Ave,2889.0,2927,-38.0,5816.0
6462.05,40 Ave & Crescent St,10022.0,9872,150.0,19894.0
6462.09,29 St & 40 Ave,3362.0,3362,0.0,6724.0
6462.19,28 St & 41 Ave,22295.0,22273,22.0,44568.0
6464.08,E 45 St & 3 Ave,29433.0,28847,586.0,58280.0
6464.09,E 44 St & Lexington Ave,68723.0,68589,134.0,137312.0
6465.04,95 St & 35 Ave,2768.0,2773,-5.0,5541.0
6468.01,54 St & 37 Ave,1852.0,1791,61.0,3643.0
6471.02,21 St & Queens Plaza North,17885.0,18025,-140.0,35910.0
6474.11,E 40 St & 5 Ave,79166.0,79191,-25.0,158357.0
6475.07,86 St & 35 Ave,5853.0,5846,7.0,11699.0
6483.06,W 36 St & 7 Ave,43709.0,43570,139.0,87279.0
6486.07,38 St & Northern Blvd,4308.0,4244,64.0,8552.0
6490.02,108 St & 39 Ave,2030.0,2051,-21.0,4081.0
6492.04,W 33 St & 10 Ave,63520.0,63719,-199.0,127239.0
6492.08,9 Ave & W 33 St,135473.0,136462,-989.0,271935.0
6493.03,34 Ave & 71 St,8688.0,8784,-96.0,17472.0
6495.17,31 St & Northern Blvd,15567.0,15411,156.0,30978.0
6498.09,E 47 St & 1 Ave,35341.0,34628,713.0,69969.0
6498.1,E 47 St & 2 Ave,1434.0,4751,-3317.0,6185.0
6498.10,E 47 St & 2 Ave,59750.0,54939,4811.0,114689.0
6499.06,100 St & 37 Ave,1729.0,1712,17.0,3441.0
6502.01,55 St & Northern Blvd,6011.0,6024,-13.0,12035.0
6505.01,24 St & 41 Ave,3875.0,3860,15.0,7735.0
6505.01,24 St & 41 Ave (original),1.0,3860,-3859.0,3861.0
6509.07,92 St & 35 Ave,3127.0,2985,142.0,6112.0
6511.03,50 St & Northern Blvd,7323.0,7397,-74.0,14720.0
6514.08,Vernon Blvd & 41 Rd,8728.0,8852,-124.0,17580.0
6515.01,Mets Plaza at Citi Field,5400.0,6094,-694.0,11494.0
6517.08,W 42 St & 6 Ave,64301.0,64447,-146.0,128748.0
6517.08_,W 42 St & 6 Ave,1187.0,1171,16.0,2358.0
6518.08,34 Ave & 83 St,28.0,32,-4.0,60.0
6518.13,34 Ave & 83 St,9635.0,9268,367.0,18903.0
6520.06,43 St & 35 Ave,6313.0,6307,6.0,12620.0
6520.07,42 Pl & Northern Blvd,6083.0,6076,7.0,12159.0
6524.01,114 St & 39 Ave,1048.0,1156,-108.0,2204.0
6524.09,37 Ave & 113 St,950.0,1089,-139.0,2039.0
6526.01,W 35 St & 8 Ave,39257.0,38882,375.0,78139.0
6526.05,8 Ave & W 38 St,104994.0,104208,786.0,209202.0
6527.07,75 St & Northern Blvd,2522.0,2497,25.0,5019.0
6529.02,37 Ave & 35 St,9096.0,8842,254.0,17938.0
6532.06,E 51 St & 1 Ave,44344.0,44856,-512.0,89200.0
6533.02,37 Ave & 106 St,2063.0,2072,-9.0,4135.0
6535.04,W 34 St & Hudson Blvd E,78365.0,78996,-631.0,157361.0
6536.02,62 St & Northern Blvd,2280.0,2305,-25.0,4585.0
6538.11,38 Ave & 29 St,11530.0,11569,-39.0,23099.0
6541.03,E 48 St & 3 Ave,51067.0,50882,185.0,101949.0
6542.05,99 St & 35 Ave,1818.0,1831,-13.0,3649.0
6545.07,Broadway & 51 St,6193.0,6230,-37.0,12423.0
6551.02,W 44 St & 5 Ave,51544.0,51932,-388.0,103476.0
6551.11,E 43 St & Madison Ave,84592.0,84391,201.0,168983.0
6551.16,E 46 St & Madison Ave,19374.0,19213,161.0,38587.0
6552.07,34 Ave & 89 St,12300.0,12270,30.0,24570.0
6554.05,34 Ave & 48 St,7423.0,7529,-106.0,14952.0
6560.01,Broadway & W 41 St,56223.0,56095,128.0,112318.0
6560.14,W 40 St & 7 Ave,43335.0,42841,494.0,86176.0
6560.15,Broadway & W 38 St,65617.0,66270,-653.0,131887.0
6561.01,81 St & 34 Ave,13034.0,12514,520.0,25548.0
6563.12,35 Ave & 37 St,13935.0,14056,-121.0,27991.0
6566.01,Southpoint Park,9115.0,8633,482.0,17748.0
6567.03,111 St & 37 Ave,1217.0,1272,-55.0,2489.0
6569.07,W 36 St & 9 Ave,33102.0,32866,236.0,65968.0
6569.08,W 35 St & Dyer Ave,22764.0,22899,-135.0,45663.0
6569.09,W 35 St & 9 Ave,30617.0,30556,61.0,61173.0
6569.09_,W 35 St & 9 Ave,659.0,642,17.0,1301.0
6570.06,72 St & Northern Blvd,4288.0,4265,23.0,8553.0
6572.08,36 Ave & 31 St,21860.0,21593,267.0,43453.0
6575.03,E 51 St & 2 Ave,43964.0,42878,1086.0,86842.0
6576.07,102 St & 34 Ave,2157.0,2209,-52.0,4366.0
6578.01,W 34 St & 11 Ave,61408.0,61473,-65.0,122881.0
6579.03,58 St & 32 Ave,3095.0,3120,-25.0,6215.0
6581.14,24 St & 38 Ave,7364.0,7396,-32.0,14760.0
6584.12,E 47 St & Park Ave,76662.0,76374,288.0,153036.0
6585.11,34 Ave & Junction Blvd,4874.0,4498,376.0,9372.0
6587.04,Broadway & 49 St,3434.0,3484,-50.0,6918.0
6593.14,W 43 St & 6 Ave,34146.0,34021,125.0,68167.0
6593.15,6 Ave & W 45 St,64044.0,64451,-407.0,128495.0
6594.02,85 St & Northern Blvd,5215.0,5046,169.0,10261.0
6596.1,34 Ave & 45 St,205.0,3008,-2803.0,3213.0
6596.10,34 Ave & 45 St,7974.0,5145,2829.0,13119.0
6599.01,Roosevelt Island Tramway,23746.0,24005,-259.0,47751.0
6602.03,W 41 St & 8 Ave,107350.0,107291,59.0,214641.0
6602.05,W 42 St & 8 Ave,60853.0,60687,166.0,121540.0
6603.06,32 Ave & 77 St,2740.0,2765,-25.0,5505.0
6603.07,78 St & Northern Blvd,9468.0,8720,748.0,18188.0
6605.08,34 St & 35 Ave,8841.0,8871,-30.0,17712.0
6608.09,E 54 St & 1 Ave,52338.0,52111,227.0,104449.0
6609.03,34 Ave & 108 St,2343.0,2404,-61.0,4747.0
6611.02,W 37 St & 10 Ave,88888.0,87640,1248.0,176528.0
6611.07,Hudson Blvd W & W 36 St,35923.0,37470,-1547.0,73393.0
6612.09,71 St & 32 Ave,3988.0,4033,-45.0,8021.0
6614.01,28 St & 36 Ave,12282.0,12190,92.0,24472.0
6617.02,E 53 St & 3 Ave,53042.0,52518,524.0,105560.0
6617.09,E 53 St & Lexington Ave,45693.0,44664,1029.0,90357.0
6618.02,100 St & Northern Blvd,2393.0,2361,32.0,4754.0
6621.06,31 Ave & 57 St,4507.0,4520,-13.0,9027.0
6626.01,E 48 St & 5 Ave,54847.0,53953,894.0,108800.0
6626.11,W 48 St &  Rockefeller Plaza,37159.0,37301,-142.0,74460.0
6627.12,93 St & Northern Blvd,4223.0,3681,542.0,7904.0
6629.06,48 St & Broadway,15408.0,15400,8.0,30808.0
6633.01,Shea Rd & Boat Basin Pl,2274.0,3133,-859.0,5407.0
6636.04,32 Ave & 84 St,2040.0,1911,129.0,3951.0
6638.01,34 Ave & 38 St,2360.0,2351,9.0,4711.0
6638.08,34 Ave & 38 St,12269.0,12109,160.0,24378.0
6642.08,34 Ave & 113 St,1591.0,1637,-46.0,3228.0
6644.07,W 42 St & Dyer Ave,46254.0,46109,145.0,92363.0
6644.08,9 Ave & W 39 St,68871.0,69246,-375.0,138117.0
6645.06,32 Ave & 75 St,2219.0,2221,-2.0,4440.0
6650.07,E 55 St & 2 Ave,56889.0,56925,-36.0,113814.0
6651.01,104 St & Northern Blvd,2023.0,1931,92.0,3954.0
6654.05,31 Ave & 61 St,3504.0,3531,-27.0,7035.0
6656.05,21 St & 38 Ave,3663.0,3581,82.0,7244.0
6659.01,E 51 St & Lexington Ave,35877.0,34845,1032.0,70722.0
6659.03,E 53 St & Madison Ave,37722.0,36891,831.0,74613.0
6659.09,Madison Ave & E 51 St,24192.0,23919,273.0,48111.0
6659.1,E 50 St & Park Ave,594.0,8509,-7915.0,9103.0
6659.10,E 50 St & Park Ave,22635.0,14760,7875.0,37395.0
6660.05,99 St & 32 Ave,1293.0,1268,25.0,2561.0
6660.07,96 St & Northern Blvd,3504.0,3390,114.0,6894.0
6662.01,49 St & 31 Ave,8956.0,8951,5.0,17907.0
6662.09,51 St & Hobart St,5874.0,5921,-47.0,11795.0
6664.05,40 Ave & 9 St,7476.0,7533,-57.0,15009.0
6667.04,W 47 St & 6 Ave,19395.0,19059,336.0,38454.0
6667.12,W 47 St & 6 Ave,13969.0,13868,101.0,27837.0
6668.06,90 St & 32 Ave,4697.0,4622,75.0,9319.0
6670.03,43 St & Broadway,11055.0,11137,-82.0,22192.0
6676.02,W 45 St & 8 Ave,80822.0,79433,1389.0,160255.0
6677.03,32 Ave & 81 St,4164.0,4136,28.0,8300.0
6679.11,35 St & 34 Ave,9717.0,9720,-3.0,19437.0
6682.03,E 58 St & 1 Ave (NE Corner),30335.0,30360,-25.0,60695.0
6682.08,E 60 St & York Ave,22379.0,22331,48.0,44710.0
6683.01,112 St & Northern Blvd,1926.0,1954,-28.0,3880.0
6686.07,72 St & 31 Ave,4189.0,4210,-21.0,8399.0
6688.01,Crescent St & 35 Ave,9506.0,9410,96.0,18916.0
6691.11,E 56 St & 3 Ave,51788.0,51473,315.0,103261.0
6692.03,104 St & 32 Ave,2376.0,2313,63.0,4689.0
6700.01,W 52 St & 5 Ave,42255.0,41890,365.0,84145.0
6700.14,W 51 St & Rockefeller Plaza,26588.0,26613,-25.0,53201.0
6701.05,Jackson Mill Rd & 93 St,2642.0,2505,137.0,5147.0
6703.06,46 St & 30 Rd,6043.0,6020,23.0,12063.0
6708.04,Broadway & W 48 St,76885.0,77952,-1067.0,154837.0
6709.01,31 Ave & 84 St,2669.0,2620,49.0,5289.0
6709.05,31 Ave & 86 St,2536.0,2599,-63.0,5135.0
6711.13,Steinway St & Broadway,35276.0,35202,74.0,70478.0
6717.06,9 Ave & W 45 St,75483.0,75236,247.0,150719.0
6718.02,77 St & 31 Ave,5485.0,5533,-48.0,11018.0
6720.07,34 Ave & 31 St,11813.0,11864,-51.0,23677.0
6723.1,E 58 St & 1 Ave (NW Corner),1570.0,11002,-9432.0,12572.0
6723.10,E 58 St & 1 Ave (NW Corner),54120.0,44994,9126.0,99114.0
6724.01,107 St & 32 Ave,1844.0,1859,-15.0,3703.0
6726.01,11 Ave & W 41 St,131935.0,131570,365.0,263505.0
6727.02,30 Ave & 70 St,2985.0,3007,-22.0,5992.0
6729.02,21 St & 36 Ave,5658.0,5696,-38.0,11354.0
6732.01,E 56 St & Madison Ave,37099.0,36710,389.0,73809.0
6733.01,99 St & Astoria Blvd,2450.0,2453,-3.0,4903.0
6735.03,50 St & 30 Ave,7906.0,7894,12.0,15800.0
6737.03,36 Ave & 10 St,7746.0,7770,-24.0,15516.0
6740.01,W 52 St & 6 Ave,33822.0,34080,-258.0,67902.0
6740.1,W 51 St & 6 Ave,1225.0,23185,-21960.0,24410.0
6740.10,W 51 St & 6 Ave,46194.0,24947,21247.0,71141.0
6741.03,91 St & 31 Ave,2427.0,2385,42.0,4812.0
6743.06,Newton Rd & 44 St,7866.0,7798,68.0,15664.0
6747.06,W 49 St & 8 Ave,48633.0,45231,3402.0,93864.0
6747.07,8 Ave & W 49 St,97902.0,97500,402.0,195402.0
6748.04,82 St & 30 Ave,2509.0,2521,-12.0,5030.0
6750.16,35 St & Broadway,15905.0,15997,-92.0,31902.0
6753.08,1 Ave & E 62 St,74640.0,74868,-228.0,149508.0
6756.01,W 43 St & 10 Ave,104537.0,103126,1411.0,207663.0
6756.05,W 44 St & 11 Ave,72299.0,70516,1783.0,142815.0
6757.03,73 St & 25 Ave,2425.0,2453,-28.0,4878.0
6759.15,Crescent St & 34 Ave,12707.0,12678,29.0,25385.0
6762.02,E 58 St & 3 Ave,70079.0,69999,80.0,140078.0
6763.08,31 Ave & 103 St,1419.0,1406,13.0,2825.0
6765.01,12 Ave & W 40 St,101730.0,102248,-518.0,203978.0
6766.03,Bulova Ave & Brooklyn Queens Expressway W,14500.0,14490,10.0,28990.0
6771.13,W 54 St & 6 Ave,29572.0,29504,68.0,59076.0
6772.11,30 Ave & 96 St,2471.0,2464,7.0,4935.0
6774.13,30 Ave & 47 St,8175.0,8146,29.0,16321.0
6779.04,Broadway & W 51 St,2360.0,2829,-469.0,5189.0
6779.05,Broadway & W 53 St,66392.0,66102,290.0,132494.0
6779.07,W 51 St & 7 Ave,41465.0,40193,1272.0,81658.0
6780.06,87 St & 30 Ave,1893.0,1911,-18.0,3804.0
6782.01,31 Ave & Steinway St,22179.0,22158,21.0,44337.0
6786.02,W 47 St & 9 Ave,57744.0,56894,850.0,114638.0
6787.02,30 Ave & 80 St,1958.0,1986,-28.0,3944.0
6789.08,Broadway & 31 St,11322.0,11179,143.0,22501.0
6789.2,31 St & Broadway,1173.0,11221,-10048.0,12394.0
6789.20,31 St & Broadway,24211.0,14159,10052.0,38370.0
6793.01,Ditmars Blvd & 31 Dr,901.0,939,-38.0,1840.0
6795.01,W 46 St & 11 Ave,43138.0,42996,142.0,86134.0
6798.01,34 Ave & 21 St,7541.0,7490,51.0,15031.0
6801.16,E 61 St & Madison Ave,36431.0,36251,180.0,72682.0
6804.01,49 St & 25 Ave,3897.0,3430,467.0,7327.0
6806.06,35 Ave & 10 St,12414.0,12452,-38.0,24866.0
6809.07,W 56 St & 6 Ave,54301.0,54454,-153.0,108755.0
6809.09,W 55 St & 6 Ave,47620.0,47976,-356.0,95596.0
6810.01,92 St & Astoria Blvd,1649.0,1682,-33.0,3331.0
6812.06,30 Ave & 41 St,15434.0,15477,-43.0,30911.0
6814.01,Motorgate,20665.0,20965,-300.0,41630.0
6816.07,8 Ave & W 52 St,75935.0,74982,953.0,150917.0
6817.15,25 Ave & 85 St,2318.0,2348,-30.0,4666.0
6819.15,31 Ave & 34 St,21904.0,21932,-28.0,43836.0
6822.09,1 Ave & E 68 St,102888.0,103619,-731.0,206507.0
6824.07,W 47 St & 10 Ave,68834.0,67599,1235.0,136433.0
6825.03,77 St & 24 Ave,3186.0,3203,-17.0,6389.0
6827.11,Crescent St & Broadway,26503.0,26617,-114.0,53120.0
